,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1734,2018-08-24,27644150.381695136,27732154.2490563,30685995.676080022,27644150.381695136,27644150.381695136,1531331.677007019,1531331.677007019,1531331.677007019,645406.8827432005,645406.8827432005,645406.8827432005,885924.7942638185,885924.7942638185,885924.7942638185,0.0,0.0,0.0,29175482.058702156
1735,2018-08-27,27659939.260895558,27911057.85498452,30749131.15825677,27659939.260895558,27659939.260895558,1591920.3386351052,1591920.3386351052,1591920.3386351052,641098.232988971,641098.232988971,641098.232988971,950822.1056461341,950822.1056461341,950822.1056461341,0.0,0.0,0.0,29251859.599530663
1736,2018-08-28,27665202.220629033,27828962.70369223,30681138.76336728,27665202.220629033,27665202.220629033,1616075.7068192859,1616075.7068192859,1616075.7068192859,647695.6421780953,647695.6421780953,647695.6421780953,968380.0646411905,968380.0646411905,968380.0646411905,0.0,0.0,0.0,29281277.927448317
1737,2018-08-29,27670465.1803625,27833789.83562716,30806433.779566046,27670465.1803625,27670465.1803625,1622058.774591732,1622058.774591732,1622058.774591732,638617.2151337331,638617.2151337331,638617.2151337331,983441.5594579991,983441.5594579991,983441.5594579991,0.0,0.0,0.0,29292523.954954233
1738,2018-08-30,27675728.14009598,27844536.818127073,30761038.654718783,27675728.14009598,27675728.14009598,1643809.9875722707,1643809.9875722707,1643809.9875722707,648037.5147051679,648037.5147051679,648037.5147051679,995772.472867103,995772.472867103,995772.472867103,0.0,0.0,0.0,29319538.12766825
1739,2018-08-31,27680991.09982945,27855356.171996012,30918661.250847854,27680991.09982945,27680991.09982945,1650580.2471082215,1650580.2471082215,1650580.2471082215,645406.8827416268,645406.8827416268,645406.8827416268,1005173.3643665946,1005173.3643665946,1005173.3643665946,0.0,0.0,0.0,29331571.34693767
1740,2018-09-03,27696779.979029864,27934738.578402244,30977938.42059633,27696779.979029864,27696779.979029864,1655498.9586175794,1655498.9586175794,1655498.9586175794,641098.2329838884,641098.2329838884,641098.2329838884,1014400.7256336911,1014400.7256336911,1014400.7256336911,0.0,0.0,0.0,29352278.937647443
1741,2018-09-04,27702042.938763347,27857869.611923795,30821736.524615277,27702042.938763347,27702042.938763347,1658599.909748195,1658599.909748195,1658599.909748195,647695.6421783533,647695.6421783533,647695.6421783533,1010904.2675698418,1010904.2675698418,1010904.2675698418,0.0,0.0,0.0,29360642.848511543
1742,2018-09-05,27707305.898496814,27876458.6182513,30820942.916254904,27707305.898496814,27707305.898496814,1642729.0830223258,1642729.0830223258,1642729.0830223258,638617.215133728,638617.215133728,638617.215133728,1004111.867888598,1004111.867888598,1004111.867888598,0.0,0.0,0.0,29350034.98151914
1743,2018-09-06,27712568.85823029,27958118.42226863,30761102.086592752,27712568.85823029,27712568.85823029,1642123.67393529,1642123.67393529,1642123.67393529,648037.5147058077,648037.5147058077,648037.5147058077,994086.1592294823,994086.1592294823,994086.1592294823,0.0,0.0,0.0,29354692.53216558
1744,2018-09-07,27717831.817963764,27791917.421568483,30856841.39992434,27717831.817963764,27717831.817963764,1626340.8380193582,1626340.8380193582,1626340.8380193582,645406.8827433806,645406.8827433806,645406.8827433806,980933.9552759775,980933.9552759775,980933.9552759775,0.0,0.0,0.0,29344172.655983124
1745,2018-09-10,27733620.69716418,27818806.660377085,30752270.17730389,27733620.69716418,27733620.69716418,1565496.1524859227,1565496.1524859227,1565496.1524859227,641098.2329838515,641098.2329838515,641098.2329838515,924397.9195020713,924397.9195020713,924397.9195020713,0.0,0.0,0.0,29299116.849650104
1746,2018-09-11,27738883.656897653,27838276.934510738,30760978.463997263,27738883.656897653,27738883.656897653,1548295.0654280742,1548295.0654280742,1548295.0654280742,647695.6421768127,647695.6421768127,647695.6421768127,900599.4232512615,900599.4232512615,900599.4232512615,0.0,0.0,0.0,29287178.722325727
1747,2018-09-12,27744146.616631128,27725149.780665956,30735714.22214297,27744146.616631128,27744146.616631128,1513387.0929365836,1513387.0929365836,1513387.0929365836,638617.21513373,638617.21513373,638617.21513373,874769.8778028536,874769.8778028536,874769.8778028536,0.0,0.0,0.0,29257533.70956771
1748,2018-09-13,27749409.576364603,27694771.256607067,30757100.325407885,27749409.576364603,27749409.576364603,1495249.4667531617,1495249.4667531617,1495249.4667531617,648037.5147052417,648037.5147052417,648037.5147052417,847211.9520479201,847211.9520479201,847211.9520479201,0.0,0.0,0.0,29244659.043117765
1749,2018-09-14,27754672.536098078,27717000.064759728,30735259.89175934,27754672.536098078,27754672.536098078,1463651.5648248664,1463651.5648248664,1463651.5648248664,645406.8827418068,645406.8827418068,645406.8827418068,818244.6820830595,818244.6820830595,818244.6820830595,0.0,0.0,0.0,29218324.100922946
1750,2018-09-17,27770461.415298495,27577486.21683514,30622051.52381635,27770461.415298495,27770461.415298495,1367308.6638689907,1367308.6638689907,1367308.6638689907,641098.2329854277,641098.2329854277,641098.2329854277,726210.430883563,726210.430883563,726210.430883563,0.0,0.0,0.0,29137770.079167485
1751,2018-09-18,27775724.375031967,27664883.26263838,30541670.598170698,27775724.375031967,27775724.375031967,1342632.5156241553,1342632.5156241553,1342632.5156241553,647695.6421782728,647695.6421782728,647695.6421782728,694936.8734458825,694936.8734458825,694936.8734458825,0.0,0.0,0.0,29118356.89065612
1752,2018-09-19,27780987.33476544,27652416.238198828,30566786.557793073,27780987.33476544,27780987.33476544,1302526.5333747144,1302526.5333747144,1302526.5333747144,638617.2151337244,638617.2151337244,638617.2151337244,663909.31824099,663909.31824099,663909.31824099,0.0,0.0,0.0,29083513.868140157
1753,2018-09-20,27786250.29449891,27585377.764692843,30492041.535785176,27786250.29449891,27786250.29449891,1281473.3606833264,1281473.3606833264,1281473.3606833264,648037.5147046754,648037.5147046754,648037.5147046754,633435.845978651,633435.845978651,633435.845978651,0.0,0.0,0.0,29067723.655182235
1754,2018-09-21,27791513.25423239,27571968.888039183,30478316.148120224,27791513.25423239,27791513.25423239,1249213.4731481462,1249213.4731481462,1249213.4731481462,645406.882741838,645406.882741838,645406.882741838,603806.5904063081,603806.5904063081,603806.5904063081,0.0,0.0,0.0,29040726.727380536
1755,2018-09-24,27807302.13343281,27606642.739594728,30343262.530316547,27807302.13343281,27807302.13343281,1163642.7771978558,1163642.7771978558,1163642.7771978558,641098.2329836747,641098.2329836747,641098.2329836747,522544.54421418096,522544.54421418096,522544.54421418096,0.0,0.0,0.0,28970944.910630666
1756,2018-09-25,27812565.09316628,27538977.781441014,30375956.968808297,27812565.09316628,27812565.09316628,1146415.353891792,1146415.353891792,1146415.353891792,647695.6421776315,647695.6421776315,647695.6421776315,498719.71171416057,498719.71171416057,498719.71171416057,0.0,0.0,0.0,28958980.447058074
1757,2018-09-26,27817828.052899756,27426512.978276055,30428886.26680683,27817828.052899756,27817828.052899756,1115430.0201032415,1115430.0201032415,1115430.0201032415,638617.2151337329,638617.2151337329,638617.2151337329,476812.8049695087,476812.8049695087,476812.8049695087,0.0,0.0,0.0,28933258.073002998
1758,2018-09-27,27823091.012633223,27465761.196442157,30345611.29004259,27823091.012633223,27823091.012633223,1104986.267002189,1104986.267002189,1104986.267002189,648037.5147044284,648037.5147044284,648037.5147044284,456948.7522977608,456948.7522977608,456948.7522977608,0.0,0.0,0.0,28928077.27963541
1759,2018-09-28,27828353.972366706,27433062.746988755,30367399.023370415,27828353.972366706,27828353.972366706,1084626.9739858292,1084626.9739858292,1084626.9739858292,645406.8827386594,645406.8827386594,645406.8827386594,439220.0912471698,439220.0912471698,439220.0912471698,0.0,0.0,0.0,28912980.946352534
1760,2018-10-01,27844142.851567123,27439085.92902664,30269589.233641725,27844142.851567123,27844142.851567123,1040384.7535436485,1040384.7535436485,1040384.7535436485,641098.232985251,641098.232985251,641098.232985251,399286.5205583975,399286.5205583975,399286.5205583975,0.0,0.0,0.0,28884527.605110772
1761,2018-10-02,27849405.81130059,27364543.299111724,30314379.984201964,27849405.81130059,27849405.81130059,1038077.2044217939,1038077.2044217939,1038077.2044217939,647695.6421769904,647695.6421769904,647695.6421769904,390381.5622448036,390381.5622448036,390381.5622448036,0.0,0.0,0.0,28887483.015722383
1762,2018-10-03,27854668.77103407,27403761.07180347,30246640.25312252,27854668.77103407,27854668.77103407,1022215.8659375062,1022215.8659375062,1022215.8659375062,638617.2151337279,638617.2151337279,638617.2151337279,383598.6508037784,383598.6508037784,383598.6508037784,0.0,0.0,0.0,28876884.636971574
1763,2018-10-04,27859931.730767537,27383992.17826694,30376495.137072086,27859931.730767537,27859931.730767537,1026884.3067259953,1026884.3067259953,1026884.3067259953,648037.5147038623,648037.5147038623,648037.5147038623,378846.792022133,378846.792022133,378846.792022133,0.0,0.0,0.0,28886816.03749353
1764,2018-10-05,27865194.690501012,27346242.459650002,30401552.631159417,27865194.690501012,27865194.690501012,1021416.029443949,1021416.029443949,1021416.029443949,645406.8827420182,645406.8827420182,645406.8827420182,376009.1467019306,376009.1467019306,376009.1467019306,0.0,0.0,0.0,28886610.71994496
1765,2018-10-08,27880983.569701437,27445939.803733688,30405366.302613758,27880983.569701437,27880983.569701437,1018565.9459339431,1018565.9459339431,1018565.9459339431,641098.2329852141,641098.2329852141,641098.2329852141,377467.71294872917,377467.71294872917,377467.71294872917,0.0,0.0,0.0,28899549.51563538
1766,2018-10-09,27886246.529434904,27524571.03810166,30396127.484281637,27886246.529434904,27886246.529434904,1028369.0413018937,1028369.0413018937,1028369.0413018937,647695.6421763491,647695.6421763491,647695.6421763491,380673.3991255446,380673.3991255446,380673.3991255446,0.0,0.0,0.0,28914615.5707368
1767,2018-10-10,27891509.48916838,27469675.267265398,30347507.556619868,27891509.48916838,27891509.48916838,1023512.210007273,1023512.210007273,1023512.210007273,638617.2151337224,638617.2151337224,638617.2151337224,384894.99487355066,384894.99487355066,384894.99487355066,0.0,0.0,0.0,28915021.699175652
1768,2018-10-11,27896772.44890185,27486170.500476155,30372893.076497506,27896772.44890185,27896772.44890185,1037943.871987839,1037943.871987839,1037943.871987839,648037.5147045021,648037.5147045021,648037.5147045021,389906.35728333687,389906.35728333687,389906.35728333687,0.0,0.0,0.0,28934716.32088969
1769,2018-10-12,27902035.408635326,27408832.415174447,30356710.86544897,27902035.408635326,27902035.408635326,1040878.572737177,1040878.572737177,1040878.572737177,645406.8827404445,645406.8827404445,645406.8827404445,395471.6899967324,395471.6899967324,395471.6899967324,0.0,0.0,0.0,28942913.9813725
1770,2018-10-15,27917824.28783575,27381425.480883636,30410196.20000541,27917824.28783575,27917824.28783575,1054142.5289706066,1054142.5289706066,1054142.5289706066,641098.2329850742,641098.2329850742,641098.2329850742,413044.2959855324,413044.2959855324,413044.2959855324,0.0,0.0,0.0,28971966.816806357
1771,2018-10-16,27923087.24756922,27493330.68752249,30508586.17552358,27923087.24756922,27923087.24756922,1066063.1223569408,1066063.1223569408,1066063.1223569408,647695.6421778091,647695.6421778091,647695.6421778091,418367.4801791315,418367.4801791315,418367.4801791315,0.0,0.0,0.0,28989150.36992616
1772,2018-10-17,27928350.207302693,27617884.360281035,30422151.27829455,27928350.207302693,27928350.207302693,1061631.64895857,1061631.64895857,1061631.64895857,638617.21513373,638617.21513373,638617.21513373,423014.43382484006,423014.43382484006,423014.43382484006,0.0,0.0,0.0,28989981.856261265
1773,2018-10-18,27933613.167036165,27525769.81099843,30431090.226776704,27933613.167036165,27933613.167036165,1074785.6111075094,1074785.6111075094,1074785.6111075094,648037.5147051419,648037.5147051419,648037.5147051419,426748.09640236746,426748.09640236746,426748.09640236746,0.0,0.0,0.0,29008398.778143674
1774,2018-10-19,27938876.126769636,27612521.281858604,30394505.12407054,27938876.126769636,27938876.126769636,1074747.7724023922,1074747.7724023922,1074747.7724023922,645406.8827388706,645406.8827388706,645406.8827388706,429340.8896635218,429340.8896635218,429340.8896635218,0.0,0.0,0.0,29013623.899172027
1775,2018-10-22,27954665.005970057,27506023.21258913,30599337.201577168,27954665.005970057,27954665.005970057,1069296.2905767406,1069296.2905767406,1069296.2905767406,641098.2329850373,641098.2329850373,641098.2329850373,428198.05759170343,428198.05759170343,428198.05759170343,0.0,0.0,0.0,29023961.2965468
1776,2018-10-23,27959927.965703532,27501335.286804534,30486394.55708706,27959927.965703532,27959927.965703532,1071932.1458282012,1071932.1458282012,1071932.1458282012,647695.6421771678,647695.6421771678,647695.6421771678,424236.50365103345,424236.50365103345,424236.50365103345,0.0,0.0,0.0,29031860.111531734
1777,2018-10-24,27965190.925437007,27536459.84756744,30488527.36818406,27965190.925437007,27965190.925437007,1056849.7183970537,1056849.7183970537,1056849.7183970537,638617.2151337251,638617.2151337251,638617.2151337251,418232.5032633284,418232.5032633284,418232.5032633284,0.0,0.0,0.0,29022040.643834062
1778,2018-10-25,27970453.88517048,27627157.857856583,30458421.27793432,27970453.88517048,27970453.88517048,1058107.8385781378,1058107.8385781378,1058107.8385781378,648037.5147048949,648037.5147048949,648037.5147048949,410070.32387324306,410070.32387324306,410070.32387324306,0.0,0.0,0.0,29028561.723748617
1779,2018-10-26,27975716.844903953,27637091.8848291,30518514.120119184,27975716.844903953,27975716.844903953,1045067.585695627,1045067.585695627,1045067.585695627,645406.8827406245,645406.8827406245,645406.8827406245,399660.70295500255,399660.70295500255,399660.70295500255,0.0,0.0,0.0,29020784.43059958
1780,2018-10-29,27991505.72410438,27508535.472637717,30419264.08607287,27991505.72410438,27991505.72410438,995581.0112143727,995581.0112143727,995581.0112143727,641098.2329866138,641098.2329866138,641098.2329866138,354482.778227759,354482.778227759,354482.778227759,0.0,0.0,0.0,28987086.73531875
1781,2018-10-30,27996768.683837846,27491558.240544945,30445665.684541278,27996768.683837846,27996768.683837846,982464.2987250113,982464.2987250113,982464.2987250113,647695.6421765265,647695.6421765265,647695.6421765265,334768.65654848475,334768.65654848475,334768.65654848475,0.0,0.0,0.0,28979232.98256286
1782,2018-10-31,28002031.64357132,27491559.212293565,30480606.10043373,28002031.64357132,28002031.64357132,951418.1109311766,951418.1109311766,951418.1109311766,638617.2151337262,638617.2151337262,638617.2151337262,312800.89579745027,312800.89579745027,312800.89579745027,0.0,0.0,0.0,28953449.754502498
1783,2018-11-01,28007294.603304792,27440657.892165214,30457912.45035555,28007294.603304792,28007294.603304792,936706.6477207165,936706.6477207165,936706.6477207165,648037.5147052157,648037.5147052157,648037.5147052157,288669.1330155008,288669.1330155008,288669.1330155008,0.0,0.0,0.0,28944001.25102551
1784,2018-11-02,28012557.563038263,27454940.310840458,30410701.692985445,28012557.563038263,28012557.563038263,907898.9153575252,907898.9153575252,907898.9153575252,645406.8827406557,645406.8827406557,645406.8827406557,262492.03261686955,262492.03261686955,262492.03261686955,0.0,0.0,0.0,28920456.47839579
1785,2018-11-05,28028346.442238685,27312087.117272723,30311493.9470361,28028346.442238685,28028346.442238685,814372.2992535753,814372.2992535753,814372.2992535753,641098.2329881898,641098.2329881898,641098.2329881898,173274.0662653853,173274.0662653853,173274.0662653853,0.0,0.0,0.0,28842718.74149226
1786,2018-11-06,28033609.40197216,27450394.01690587,30295472.37377291,28033609.40197216,28033609.40197216,788312.4779519608,788312.4779519608,788312.4779519608,647695.6421770876,647695.6421770876,647695.6421770876,140616.8357748731,140616.8357748731,140616.8357748731,0.0,0.0,0.0,28821921.879924122
1787,2018-11-07,28038872.361705635,27259830.20063094,30173059.237295642,28038872.361705635,28038872.361705635,745487.1708036378,745487.1708036378,745487.1708036378,638617.2151337279,638617.2151337279,638617.2151337279,106869.9556699099,106869.9556699099,106869.9556699099,0.0,0.0,0.0,28784359.53250927
1788,2018-11-08,28044135.32143911,27437599.55666854,30226761.473829523,28044135.32143911,28044135.32143911,720313.1371920952,720313.1371920952,720313.1371920952,648037.5147049685,648037.5147049685,648037.5147049685,72275.62248712657,72275.62248712657,72275.62248712657,0.0,0.0,0.0,28764448.458631206
1789,2018-11-09,28049398.281172577,27278589.84469485,30195251.163318504,28049398.281172577,28049398.281172577,682490.8775421336,682490.8775421336,682490.8775421336,645406.8827390819,645406.8827390819,645406.8827390819,37083.994803051646,37083.994803051646,37083.994803051646,0.0,0.0,0.0,28731889.15871471
1790,2018-11-12,28065187.160373,27232297.099624764,30059911.415461723,28065187.160373,28065187.160373,571549.6581761339,571549.6581761339,571549.6581761339,641098.2329864368,641098.2329864368,641098.2329864368,-69548.57481030289,-69548.57481030289,-69548.57481030289,0.0,0.0,0.0,28636736.818549134
1791,2018-11-13,28070450.120106474,27226594.770698752,30159274.7089771,28070450.120106474,28070450.120106474,543068.0182096385,543068.0182096385,543068.0182096385,647695.6421773453,647695.6421773453,647695.6421773453,-104627.62396770681,-104627.62396770681,-104627.62396770681,0.0,0.0,0.0,28613518.138316114
1792,2018-11-14,28075713.07983994,26972868.512904253,29995830.3884047,28075713.07983994,28075713.07983994,499523.75535256485,499523.75535256485,499523.75535256485,638617.2151337299,638617.2151337299,638617.2151337299,-139093.4597811651,-139093.4597811651,-139093.4597811651,0.0,0.0,0.0,28575236.835192505
1793,2018-11-15,28080976.039573424,27172863.52377553,30035032.57939413,28080976.039573424,28080976.039573424,475293.77350082103,475293.77350082103,475293.77350082103,648037.5147047214,648037.5147047214,648037.5147047214,-172743.74120390046,-172743.74120390046,-172743.74120390046,0.0,0.0,0.0,28556269.813074246
1794,2018-11-16,28086238.99930689,27057585.3674592,29992879.977067,28086238.99930689,28086238.99930689,440007.912611255,440007.912611255,440007.912611255,645406.882737508,645406.882737508,645406.882737508,-205398.97012625303,-205398.97012625303,-205398.97012625303,0.0,0.0,0.0,28526246.911918145
1795,2018-11-19,28102027.878507312,27045208.083680112,29771285.927431244,28102027.878507312,28102027.878507312,345090.94934853975,345090.94934853975,345090.94934853975,641098.2329863998,641098.2329863998,641098.2329863998,-296007.2836378601,-296007.2836378601,-296007.2836378601,0.0,0.0,0.0,28447118.82785585
1796,2018-11-20,28107290.838240787,26954003.312690753,29944921.91606577,28107290.838240787,28107290.838240787,324248.5050222221,324248.5050222221,324248.5050222221,647695.6421770072,647695.6421770072,647695.6421770072,-323447.13715478504,-323447.13715478504,-323447.13715478504,0.0,0.0,0.0,28431539.343263008
1797,2018-11-21,28112553.797974255,26845313.214930564,29863392.215671353,28112553.797974255,28112553.797974255,289186.3596828135,289186.3596828135,289186.3596828135,638617.2151337249,638617.2151337249,638617.2151337249,-349430.85545091133,-349430.85545091133,-349430.85545091133,0.0,0.0,0.0,28401740.15765707
1798,2018-11-22,28117816.757707737,26894806.40652395,29947043.195078865,28117816.757707737,28117816.757707737,274074.9828362766,274074.9828362766,274074.9828362766,648037.5147050424,648037.5147050424,648037.5147050424,-373962.53186876565,-373962.53186876565,-373962.53186876565,0.0,0.0,0.0,28391891.740544014
1799,2018-11-23,28123079.717441205,26894625.18965177,29818908.86893518,28123079.717441205,28123079.717441205,248329.17786027413,248329.17786027413,248329.17786027413,645406.8827392621,645406.8827392621,645406.8827392621,-397077.7048789879,-397077.7048789879,-397077.7048789879,0.0,0.0,0.0,28371408.89530148
1800,2018-11-26,28138868.596641626,26714821.996773828,29844267.743698876,28138868.596641626,28138868.596641626,182392.8369080482,182392.8369080482,182392.8369080482,641098.2329863629,641098.2329863629,641098.2329863629,-458705.39607831475,-458705.39607831475,-458705.39607831475,0.0,0.0,0.0,28321261.433549676
1801,2018-11-27,28153539.11519769,26911506.770732846,29707120.362132933,28153539.11519769,28153539.11519769,170640.3332392055,170640.3332392055,170640.3332392055,647695.6421784676,647695.6421784676,647695.6421784676,-477055.30893926206,-477055.30893926206,-477055.30893926206,0.0,0.0,0.0,28324179.448436894
1802,2018-11-28,28168209.633753747,26942738.382787365,29774869.633536547,28168209.633753747,28168209.633753747,144072.87811372426,144072.87811372426,144072.87811372426,638617.2151337259,638617.2151337259,638617.2151337259,-494544.33702000155,-494544.33702000155,-494544.33702000155,0.0,0.0,0.0,28312282.51186747
1803,2018-11-29,28182880.152309813,26776422.240413617,29745332.415694233,28182880.152309813,28182880.152309813,136706.62597630377,136706.62597630377,136706.62597630377,648037.5147047952,648037.5147047952,648037.5147047952,-511330.88872849144,-511330.88872849144,-511330.88872849144,0.0,0.0,0.0,28319586.778286118
1804,2018-11-30,28197550.67086587,26823972.85917562,29735908.471424922,28197550.67086587,28197550.67086587,117829.58550824331,117829.58550824331,117829.58550824331,645406.8827426209,645406.8827426209,645406.8827426209,-527577.2972343775,-527577.2972343775,-527577.2972343775,0.0,0.0,0.0,28315380.256374113
1805,2018-12-03,28241562.226534054,26962686.00411009,29860611.49747689,28241562.226534054,28241562.226534054,66459.46230465239,66459.46230465239,66459.46230465239,641098.2329862231,641098.2329862231,641098.2329862231,-574638.7706815706,-574638.7706815706,-574638.7706815706,0.0,0.0,0.0,28308021.688838705
1806,2018-12-04,28256232.745090112,26877835.87359121,29813476.375353172,28256232.745090112,28256232.745090112,57467.23870457871,57467.23870457871,57467.23870457871,647695.6421778261,647695.6421778261,647695.6421778261,-590228.4034732474,-590228.4034732474,-590228.4034732474,0.0,0.0,0.0,28313699.98379469
1807,2018-12-05,28270903.263646178,26850888.11093541,29633834.70277816,28270903.263646178,28270903.263646178,32665.187374550493,32665.187374550493,32665.187374550493,638617.2151337276,638617.2151337276,638617.2151337276,-605952.0277591773,-605952.0277591773,-605952.0277591773,0.0,0.0,0.0,28303568.45102073
1808,2018-12-06,28285573.78220224,26830713.499784254,29703836.12294827,28285573.78220224,28285573.78220224,26156.91096645561,26156.91096645561,26156.91096645561,648037.514705435,648037.514705435,648037.514705435,-621880.6037389794,-621880.6037389794,-621880.6037389794,0.0,0.0,0.0,28311730.693168696
1809,2018-12-07,28300244.3007583,26763322.120884288,29726837.233086552,28300244.3007583,28300244.3007583,7352.966099081356,7352.966099081356,7352.966099081356,645406.882739442,645406.882739442,645406.882739442,-638053.9166403607,-638053.9166403607,-638053.9166403607,0.0,0.0,0.0,28307597.26685738
1810,2018-12-10,28344255.85642648,26836446.60748845,29749755.579626866,28344255.85642648,28344255.85642648,-46822.18895372386,-46822.18895372386,-46822.18895372386,641098.232986186,641098.232986186,641098.232986186,-687920.4219399098,-687920.4219399098,-687920.4219399098,0.0,0.0,0.0,28297433.667472757
1811,2018-12-11,28358926.374982543,26732435.10509801,29719970.8202459,28358926.374982543,28358926.374982543,-57073.572013284145,-57073.572013284145,-57073.572013284145,647695.6421771848,647695.6421771848,647695.6421771848,-704769.214190469,-704769.214190469,-704769.214190469,0.0,0.0,0.0,28301852.80296926
1812,2018-12-12,28373596.893538605,26822440.570425928,29655705.978953633,28373596.893538605,28373596.893538605,-82912.82176472033,-82912.82176472033,-82912.82176472033,638617.2151337295,638617.2151337295,638617.2151337295,-721530.0368984499,-721530.0368984499,-721530.0368984499,0.0,0.0,0.0,28290684.071773887
1813,2018-12-13,28388267.412094664,26932472.60655384,29804013.13471609,28388267.412094664,28388267.412094664,-89993.87058962672,-89993.87058962672,-89993.87058962672,648037.514706075,648037.514706075,648037.514706075,-738031.3852957016,-738031.3852957016,-738031.3852957016,0.0,0.0,0.0,28298273.54150504
1814,2018-12-14,28402937.930650726,26758748.664325085,29756928.064993195,28402937.930650726,28402937.930650726,-108665.24368028805,-108665.24368028805,-108665.24368028805,645406.882742801,645406.882742801,645406.882742801,-754072.126423089,-754072.126423089,-754072.126423089,0.0,0.0,0.0,28294272.68697044
1815,2018-12-17,28446949.486318912,26820919.12285849,29729468.336618822,28446949.486318912,28446949.486318912,-155973.13891965244,-155973.13891965244,-155973.13891965244,641098.2329844328,641098.2329844328,641098.2329844328,-797071.3719040853,-797071.3719040853,-797071.3719040853,0.0,0.0,0.0,28290976.34739926
1816,2018-12-18,28461620.00487497,26736692.506875765,29869453.759353783,28461620.00487497,28461620.00487497,-161138.32342090446,-161138.32342090446,-161138.32342090446,647695.6421765437,647695.6421765437,647695.6421765437,-808833.965597448,-808833.965597448,-808833.965597448,0.0,0.0,0.0,28300481.681454066
1817,2018-12-19,28476290.523431033,26938535.3371178,29751739.641184583,28476290.523431033,28476290.523431033,-180247.22410242222,-180247.22410242222,-180247.22410242222,638617.2151337238,638617.2151337238,638617.2151337238,-818864.439236146,-818864.439236146,-818864.439236146,0.0,0.0,0.0,28296043.29932861
1818,2018-12-20,28490961.04198709,26890111.976648282,29719208.319393806,28490961.04198709,28490961.04198709,-178862.6844953598,-178862.6844953598,-178862.6844953598,648037.5147055088,648037.5147055088,648037.5147055088,-826900.1992008686,-826900.1992008686,-826900.1992008686,0.0,0.0,0.0,28312098.35749173
1819,2018-12-21,28505631.56054315,26841446.086848203,29733371.48188276,28505631.56054315,28505631.56054315,-187285.67520657103,-187285.67520657103,-187285.67520657103,645406.8827428321,645406.8827428321,645406.8827428321,-832692.5579494031,-832692.5579494031,-832692.5579494031,0.0,0.0,0.0,28318345.885336578
1820,2018-12-24,28549643.116211336,26794256.407217562,29876699.901904102,28549643.116211336,28549643.116211336,-193381.7684738993,-193381.7684738993,-193381.7684738993,641098.2329826797,641098.2329826797,641098.2329826797,-834480.0014565791,-834480.0014565791,-834480.0014565791,0.0,0.0,0.0,28356261.347737435
1821,2018-12-25,28564313.6347674,26897482.786875598,29818172.466536023,28564313.6347674,28564313.6347674,-181638.78821605069,-181638.78821605069,-181638.78821605069,647695.6421780037,647695.6421780037,647695.6421780037,-829334.4303940543,-829334.4303940543,-829334.4303940543,0.0,0.0,0.0,28382674.846551348
1822,2018-12-26,28578984.153323457,26917130.41899168,29887847.963483542,28578984.153323457,28578984.153323457,-182530.70231777162,-182530.70231777162,-182530.70231777162,638617.2151337323,638617.2151337323,638617.2151337323,-821147.9174515039,-821147.9174515039,-821147.9174515039,0.0,0.0,0.0,28396453.451005686
1823,2018-12-27,28593654.67187952,26972865.202936556,29915837.984743804,28593654.67187952,28593654.67187952,-161851.45391197698,-161851.45391197698,-161851.45391197698,648037.5147052617,648037.5147052617,648037.5147052617,-809888.9686172387,-809888.9686172387,-809888.9686172387,0.0,0.0,0.0,28431803.21796754
1824,2018-12-28,28608325.190435577,26938371.24324665,29937516.678829107,28608325.190435577,28608325.190435577,-150170.54758648097,-150170.54758648097,-150170.54758648097,645406.8827396533,645406.8827396533,645406.8827396533,-795577.4303261343,-795577.4303261343,-795577.4303261343,0.0,0.0,0.0,28458154.642849095
1825,2018-12-31,28652336.746103764,27067575.30837177,30048984.936671246,28652336.746103764,28652336.746103764,-94217.97972818058,-94217.97972818058,-94217.97972818058,641098.2329842561,641098.2329842561,641098.2329842561,-735316.2127124367,-735316.2127124367,-735316.2127124367,0.0,0.0,0.0,28558118.766375583
1826,2019-01-01,28667007.264659822,27170764.409506883,29903245.64774056,28667007.264659822,28667007.264659822,-62345.52932417858,-62345.52932417858,-62345.52932417858,647695.6421782614,647695.6421782614,647695.6421782614,-710041.17150244,-710041.17150244,-710041.17150244,0.0,0.0,0.0,28604661.735335644
1827,2019-01-02,28681677.783215884,27169395.63715728,30032407.940336164,28681677.783215884,28681677.783215884,-43968.677801699065,-43968.677801699065,-43968.677801699065,638617.2151337274,638617.2151337274,638617.2151337274,-682585.8929354264,-682585.8929354264,-682585.8929354264,0.0,0.0,0.0,28637709.105414186
1828,2019-01-03,28696348.301771943,27247299.93414429,30150580.98943894,28696348.301771943,28696348.301771943,-5224.10537980482,-5224.10537980482,-5224.10537980482,648037.5147046956,648037.5147046956,648037.5147046956,-653261.6200845004,-653261.6200845004,-653261.6200845004,0.0,0.0,0.0,28691124.196392138
1829,2019-01-04,28711018.820328005,27243507.644458145,30231092.967753045,28711018.820328005,28711018.820328005,22993.469581128604,22993.469581128604,22993.469581128604,645406.882743012,645406.882743012,645406.882743012,-622413.4131618835,-622413.4131618835,-622413.4131618835,0.0,0.0,0.0,28734012.28990913
